78054,89010,FULL
98775,100779,FULL
100779,104970,FULL
2016,3097,FULL
16554,29208,FULL
37329,45116,FULL
64338,67362,FULL
70419,88115,FULL
88115,88146,FULL
2018,9854,FULL
28307,46414,FULL
65751,79477,FULL
81030,85212,FULL
87734,106496,FULL
2022,8193,FULL
13457,16350,FULL
30372,41601,FULL
41823,44801,FULL
44841,54411,FULL
57997,77687,FULL
81343,85146,FULL
85146,98246,FULL
2023,4864,FULL
10688,16149,FULL
28664,33207,FULL
39105,74188,FULL
76507,92056,FULL
104869,105616,FULL
2024,3342,FULL
7222,17196,FULL
18045,26874,FULL
28415,39498,FULL
42936,47073,FULL
48567,60109,FULL
77887,93106,FULL
98937,103290,FULL
103290,110700,FULL
2025,5587,FULL
13664,22697,FULL
37718,38350,FULL
53284,54680,FULL
64572,80215,FULL
86878,105252,FULL
105252,109541,FULL
2026,20923,FULL
28210,44829,FULL
49311,54590,FULL
61354,70820,FULL
79494,90275,FULL
93583,97709,FULL
97709,102993,FULL
2027,27787,FULL
41083,68460,FULL
77512,86285,FULL
86285,101182,FULL
2029,18241,FULL
42107,42864,FULL
56618,63683,FULL
76013,84389,FULL
85425,93649,FULL
93649,106165,FULL
2030,16613,FULL
17310,17853,FULL
19629,25696,FULL
41578,51920,FULL
61367,83467,FULL
83467,93904,FULL
2033,16174,FULL
16176,28393,FULL
35896,45279,FULL
52697,64035,FULL
65709,67616,FULL
69247,80744,FULL
96122,111004,FULL
2040,11961,FULL
22930,39592,FULL
66237,67975,FULL
69079,71725,FULL
76422,77065,FULL
82719,83284,FULL
88691,90995,FULL
91375,92885,FULL
92885,105902,FULL
2041,4313,FULL
10154,14979,FULL
17504,29868,FULL
58011,60030,FULL
73280,79859,FULL
87782,111951,FULL
2046,6867,FULL
15270,16598,FULL
32368,32897,FULL
35043,36692,FULL
56483,58408,FULL
59422,60278,FULL
61967,78030,FULL
88987,101798,FULL
101798,103781,FULL
2047,11818,FULL
12882,14311,FULL
18803,22994,FULL
25481,31648,FULL
37902,40570,FULL
54028,68003,FULL
68174,102593,FULL
2048,4104,FULL
5074,7943,FULL
10822,13784,FULL
21249,22034,FULL
35386,39169,FULL
44233,52725,FULL
53531,64348,FULL
85930,87551,FULL
88962,98151,FULL
2050,3514,FULL
16261,32608,FULL
39882,42803,FULL
45269,67931,FULL
88698,90180,FULL
91869,98594,FULL
98913,103150,FULL
2057,6086,FULL
21388,36100,FULL
40516,51477,FULL
70704,77723,FULL
82334,84788,FULL
85743,88292,FULL
101750,103765,FULL
2059,3617,FULL
8231,11028,FULL
20965,43363,FULL
48207,50972,FULL
52506,55246,FULL
56474,65452,FULL
75084,78482,FULL
102885,104648,FULL
104648,109444,FULL
2063,4182,FULL
17982,26436,FULL
27070,36548,FULL
43386,47942,FULL
51334,64855,FULL
74415,77331,FULL
86126,101694,FULL
103699,111631,FULL
2065,3246,FULL
3334,5081,FULL
22734,38217,FULL
50179,54757,FULL
57682,77289,FULL
78359,79265,FULL
83465,85967,FULL
85967,87512,FULL
2066,2186,FULL
11713,17761,FULL
38394,38886,FULL
44843,47397,FULL
47903,58790,FULL
65576,67684,FULL
72791,87173,FULL
93708,96696,FULL
99451,100507,FULL
100507,105560,FULL
2067,2704,FULL
9221,13972,FULL
22812,26845,FULL
29216,52393,FULL
57766,60820,FULL
66945,74398,FULL
74838,75199,FULL
86047,93633,FULL
97175,100999,FULL
101698,110792,FULL
2071,2580,FULL
9074,14126,FULL
24745,27805,FULL
71375,71809,FULL
76290,92615,FULL
92615,107124,FULL
2073,12596,FULL
14737,42511,FULL
44909,68242,FULL
84249,87513,FULL
89637,90759,FULL
92092,94039,FULL
97021,103242,FULL
2074,2565,FULL
9807,24312,FULL
25951,31381,FULL
31532,35288,FULL
38245,43324,FULL
55395,73688,FULL
86589,87326,FULL
94520,103718,FULL
104907,106386,FULL
2075,27722,FULL
27750,31628,FULL
42612,42628,FULL
43118,43996,FULL
51696,54997,FULL
55730,64585,FULL
64585,70829,FULL
2076,14237,FULL
14748,39417,FULL
47913,59754,FULL
65436,75120,FULL
80284,80581,FULL
82712,85198,FULL
92219,107789,FULL
107789,108671,FULL
2079,8130,FULL
31915,37233,FULL
2081,3983,FULL
11853,15780,FULL
22225,27020,FULL
29126,32090,FULL
46416,50960,FULL
54675,59502,FULL
65099,72215,FULL
84752,96943,FULL
96943,103327,FULL
2084,2998,FULL
3183,5600,FULL
14222,24586,FULL
25380,31621,FULL
37984,38806,FULL
46761,55346,FULL
57762,77012,FULL
84574,95512,FULL
95512,99672,FULL
2085,6522,FULL
13499,30438,FULL
65094,73493,FULL
91828,92860,FULL
100145,109022,FULL
2088,8357,FULL
11363,20648,FULL
25303,28479,FULL
34981,50604,FULL
51103,53308,FULL
59032,61109,FULL
62756,62862,FULL
66929,72349,FULL
77903,83338,FULL
83338,111557,FULL
2091,20023,FULL
23268,35536,FULL
37753,43501,FULL
45495,47316,FULL
47748,70703,FULL
75215,79992,FULL
80715,82897,FULL
96885,110036,FULL
111576,111924,FULL
2092,8956,FULL
14601,20550,FULL
21018,27544,FULL
28745,44264,FULL
71132,76440,FULL
81834,88774,FULL
90309,100057,FULL
2094,2902,FULL
3718,3868,FULL
13211,13252,FULL
16430,25004,FULL
44847,60612,FULL
60762,84328,FULL
92087,102425,FULL
2096,5168,FULL
31860,41863,FULL
61024,77273,FULL
89634,90836,FULL
95809,96912,FULL
96912,97451,FULL
2101,11649,FULL
12752,25300,FULL
42423,45452,FULL
47678,49337,FULL
53992,67753,FULL
79781,86063,FULL
91886,96409,FULL
107219,107513,FULL
2102,15701,FULL
47569,50414,FULL
64734,83163,FULL
84913,93433,FULL
96629,108698,FULL
2104,22804,FULL
69302,71580,FULL
71580,74173,FULL
2105,11019,FULL
17471,18021,FULL
19740,22776,FULL
37302,60363,FULL
61614,84128,FULL
85887,89014,FULL
91798,93767,FULL
2108,6897,FULL
14637,16772,FULL
30258,31637,FULL
39279,48828,FULL
56820,76100,FULL
76784,79134,FULL
80104,83964,FULL
84769,89047,FULL
89273,100956,FULL
100956,103583,FULL
2112,6089,FULL
9820,16455,FULL
19620,34099,FULL
34152,47727,FULL
67157,76916,FULL
80170,98091,FULL
103849,104736,FULL
106469,107693,FULL
2115,4180,FULL
11067,13888,FULL
15401,31042,FULL
36832,42800,FULL
43902,58430,FULL
76103,78817,FULL
83289,83654,FULL
86742,97357,FULL
2116,31227,FULL
31495,36556,FULL
41684,53489,FULL
54927,63503,FULL
92606,104551,FULL
104551,107029,FULL
2117,27518,FULL
56662,59564,FULL
72723,76679,FULL
78437,83381,FULL
98704,105315,FULL
2119,21683,FULL
23602,28707,FULL
31801,32054,FULL
63582,63670,FULL
63888,77000,FULL
80631,80910,FULL
91552,96546,FULL
101560,107915,FULL
107915,109229,FULL
2120,39448,FULL
40127,41309,FULL
52044,57776,FULL
92675,98723,FULL
102369,104616,FULL
104616,108003,FULL
2123,13190,FULL
27506,28309,FULL
42499,44339,FULL
49805,69115,FULL
72324,94313,FULL
2124,12366,FULL
23892,29970,FULL
30118,40845,FULL
64538,76579,FULL
84295,87843,FULL
89626,105789,FULL
109656,111412,FULL
2125,6094,FULL
12204,19766,FULL
20537,58395,FULL
64489,88617,FULL
89243,96627,FULL
106838,108126,FULL
2127,9805,FULL
18531,30474,FULL
37413,49483,FULL
53696,55735,FULL
57380,66895,FULL
74486,86983,FULL
89205,89808,FULL
95380,106810,FULL
106810,109639,FULL
2128,14471,FULL
16530,29847,FULL
40256,44016,FULL
48312,52554,FULL
53931,56436,FULL
74669,88672,FULL
97015,109867,FULL
110203,111985,FULL
2129,10701,FULL
16334,32455,FULL
45632,46099,FULL
48275,51687,FULL
59698,62194,FULL
84304,90406,FULL
98107,108994,FULL
109439,110319,FULL
110319,111763,FULL
2134,7913,FULL
28066,48555,FULL
53709,56638,FULL
59184,60800,FULL
74200,76365,FULL
97757,106121,FULL
2136,5453,FULL
18015,25262,FULL
29368,33533,FULL
34545,37032,FULL
42965,51783,FULL
63047,65147,FULL
67022,72106,FULL
88755,98365,FULL
98365,111108,FULL
2137,8374,FULL
15591,31805,FULL
39310,47957,FULL
56968,58163,FULL
64607,67100,FULL
67100,104746,FULL
2139,2477,FULL
8944,16410,FULL
30190,37034,FULL
50231,54399,FULL
64479,73803,FULL
78092,88578,FULL
91593,109942,FULL
2140,4299,FULL
21181,37429,FULL
43653,49305,FULL
49595,54666,FULL
57860,62129,FULL
65763,69635,FULL
75346,91634,FULL
94514,98462,FULL
105326,105735,FULL
2144,6558,FULL
13130,17968,FULL
29489,31315,FULL
35257,79844,FULL
91745,100468,FULL
100468,107020,FULL
2146,2675,FULL
7560,11128,FULL
13762,23698,FULL
30322,40395,FULL
43050,57810,FULL
75984,91359,FULL
2147,13484,FULL
17538,34289,FULL
52944,55057,FULL
69717,71989,FULL
74580,74668,FULL
82321,88957,FULL
88984,90609,FULL
91758,96094,FULL
102843,103558,FULL
103558,110671,FULL
2148,11233,FULL
12913,19146,FULL
20445,26198,FULL
34095,42831,FULL
52909,56714,FULL
59067,79561,FULL
88259,94316,FULL
95348,100574,FULL
100574,100813,FULL
2153,20183,FULL
27415,30036,FULL
36485,36519,FULL
50983,52425,FULL
53368,57442,FULL
64006,64016,FULL
69540,77268,FULL
87281,94637,FULL
2158,15663,FULL
15748,24855,FULL
41367,41893,FULL
81325,81981,FULL
90009,97795,FULL
106509,106837,FULL
2162,22477,FULL
28069,38051,FULL
68112,68419,FULL
77420,79492,FULL
80544,81629,FULL
87685,89426,FULL
92805,96185,FULL
105832,111903,FULL
2164,4949,FULL
10702,14141,FULL
16638,19813,FULL
31341,35198,FULL
38076,39966,FULL
55762,59709,FULL
76128,91888,FULL
96160,111715,FULL
2165,10551,FULL
14089,24326,FULL
45064,49847,FULL
51449,69312,FULL
76297,77149,FULL
81948,86066,FULL
88645,92380,FULL
92380,93350,FULL
2167,8580,FULL
11286,20250,FULL
22151,38022,FULL
59058,69225,FULL
72877,76351,FULL
76351,105612,FULL
2168,5056,FULL
7013,29364,FULL
36719,37633,FULL
39357,40049,FULL
47373,51027,FULL
59127,60588,FULL
69202,96413,FULL
97601,99072,FULL
99072,111342,FULL
2172,4401,FULL
10999,13937,FULL
20312,21748,FULL
31302,40784,FULL
57312,64674,FULL
65741,72583,FULL
82557,93024,FULL
93024,95728,FULL
2175,18141,FULL
21091,24593,FULL
32531,36026,FULL
42723,64651,FULL
68399,74819,FULL
89656,90188,FULL
92625,110998,FULL
2178,9357,FULL
11332,38273,FULL
39688,47853,FULL
55367,56011,FULL
77053,80151,FULL
80643,92235,FULL
105595,106727,FULL
2181,18322,FULL
25840,44760,FULL
59623,59724,FULL
87578,95584,FULL
99965,100823,FULL
2182,13793,FULL
19385,27429,FULL
47210,50866,FULL
56199,56439,FULL
64568,74733,FULL
75132,87621,FULL
87657,98038,FULL
98038,98422,FULL
2184,2339,FULL
11175,15037,FULL
24248,27908,FULL
44971,88297,FULL
97250,104341,FULL
104341,105885,FULL
2190,3041,FULL
29097,37684,FULL
48004,69181,FULL
70237,73150,FULL
88594,96661,FULL
96661,97591,FULL
2193,7884,FULL
15565,17120,FULL
32764,35818,FULL
38902,41454,FULL
50992,51905,FULL
73689,96767,FULL
97901,101600,FULL
109289,110702,FULL
2194,4065,FULL
4987,20054,FULL
29679,31835,FULL
89461,104926,FULL
2200,2958,FULL
3138,7085,FULL
13346,20227,FULL
34655,45305,FULL
66046,66632,FULL
67800,75954,FULL
76898,79915,FULL
84334,84962,FULL
84962,96312,FULL
2203,12495,FULL
21555,31449,FULL
38507,53657,FULL
77074,80530,FULL
90090,92893,FULL
108915,111422,FULL
2204,2265,FULL
6693,7174,FULL
10501,10621,FULL
17430,43467,FULL
46326,54805,FULL
61756,72856,FULL
82764,93618,FULL
94593,103121,FULL
111081,112017,FULL
2207,17320,FULL
45670,59161,FULL
61330,65497,FULL
83040,88296,FULL
91390,97596,FULL
100815,107875,FULL
2208,3263,FULL
14639,17831,FULL
18350,18377,FULL
26260,33069,FULL
39299,59644,FULL
60789,81186,FULL
83232,87790,FULL
92257,93896,FULL
104543,105724,FULL
2210,10583,FULL
23239,25126,FULL
25788,29302,FULL
32072,32642,FULL
35658,51401,FULL
51618,70997,FULL
71373,89375,FULL
89375,91324,FULL
2211,6440,FULL
12023,20654,FULL
20950,25484,FULL
26144,28539,FULL
36384,66282,FULL
74010,84122,FULL
85579,94395,FULL
94395,105459,FULL
2215,27247,FULL
28208,37065,FULL
39577,67514,FULL
69261,73451,FULL
82445,92221,FULL
92221,96512,FULL
2220,13018,FULL
30728,48443,FULL
57792,63247,FULL
66814,84000,FULL
97736,105978,FULL
2221,11804,FULL
35734,38518,FULL
40441,47141,FULL
52095,65652,FULL
71027,90603,FULL
92553,94033,FULL
94033,94672,FULL
2224,6709,FULL
9046,15349,FULL
33949,35626,FULL
45754,50268,FULL
51540,56372,FULL
58762,75706,FULL
76759,99078,FULL
99078,111362,FULL
2229,13809,FULL
16672,17025,FULL
18957,19121,FULL
30505,67142,FULL
68177,72797,FULL
72878,73112,FULL
80966,85357,FULL
86813,87209,FULL
90070,91801,FULL
91801,105617,FULL
2231,3293,FULL
12701,14757,FULL
16735,22615,FULL
24089,26402,FULL
35137,35870,FULL
40102,54946,FULL
58844,68636,FULL
76067,88710,FULL
98097,100801,FULL
100801,107300,FULL
2233,5517,FULL
15599,19945,FULL
27364,34511,FULL
52285,53413,FULL
55973,62445,FULL
64939,78988,FULL
87108,91184,FULL
96117,111510,FULL
2234,94902,FULL
2238,7347,FULL
18087,22951,FULL
29444,33783,FULL
42773,43176,FULL
46185,46411,FULL
54026,56359,FULL
58876,84612,FULL
87014,92491,FULL
95598,99598,FULL
2240,14139,FULL
36700,51087,FULL
58185,68326,FULL
70817,76052,FULL
90282,98732,FULL
98732,100983,FULL
2241,14613,FULL
18517,19326,FULL
39596,46116,FULL
51357,51784,FULL
56966,75636,FULL
79422,81322,FULL
93107,99357,FULL
100935,104198,FULL
108537,109669,FULL
2248,6928,FULL
14891,49051,FULL
54358,55075,FULL
58102,59848,FULL
65670,85511,FULL
99240,110491,FULL
2250,6712,FULL
10232,13696,FULL
20859,34850,FULL
43695,44528,FULL
46255,51008,FULL
54620,55103,FULL
55135,60994,FULL
78759,92694,FULL
94059,98217,FULL
98217,106183,FULL
2257,13642,FULL
15588,32539,FULL
40488,46218,FULL
52574,64588,FULL
65115,67819,FULL
68793,87299,FULL
88652,95763,FULL
96402,106771,FULL
109051,111473,FULL
2258,12148,FULL
17683,29723,FULL
39278,47496,FULL
54825,55857,FULL
58414,61331,FULL
67736,88993,FULL
88993,94734,FULL
2263,4875,FULL
6599,12233,FULL
30826,39014,FULL
44920,55274,FULL
59604,64354,FULL
72207,84783,FULL
84783,99874,FULL
2266,3025,FULL
9556,15892,FULL
31560,40946,FULL
44621,49845,FULL
76476,89601,FULL
94646,109420,FULL
2268,7319,FULL
25391,25513,FULL
32193,41318,FULL
45585,69538,FULL
70300,73081,FULL
77451,81975,FULL
90723,104062,FULL
105622,111641,FULL
2269,4292,FULL
5978,8598,FULL
18495,21819,FULL
42797,44044,FULL
63067,65020,FULL
80362,81432,FULL
81432,105040,FULL
2270,2597,FULL
32791,35208,FULL
44457,45186,FULL
47753,66684,FULL
67659,69665,FULL
72432,75056,FULL
79766,87532,FULL
87532,111559,FULL
2271,33770,FULL
41325,48507,FULL
61442,66946,FULL
73004,80931,FULL
82012,92842,FULL
94557,103958,FULL
103958,108443,FULL
2278,13033,FULL
21787,29406,FULL
32901,35134,FULL
51767,60346,FULL
66004,80270,FULL
81256,84103,FULL
87490,107684,FULL
107684,109394,FULL
2279,4157,FULL
12303,13172,FULL
17923,30313,FULL
33984,57381,FULL
60786,69169,FULL
69300,77530,FULL
84158,88477,FULL
91592,92531,FULL
95171,111218,FULL
2286,28243,FULL
34243,36235,FULL
53366,61137,FULL
66073,71684,FULL
72725,76183,FULL
81174,87052,FULL
93871,94986,FULL
94986,97261,FULL
2287,3961,FULL
4556,15512,FULL
18977,19632,FULL
25467,38686,FULL
75046,95834,FULL
96504,107081,FULL
108851,108893,FULL
2288,8506,FULL
29371,32320,FULL
34444,39396,FULL
50410,51217,FULL
54176,56898,FULL
67184,86909,FULL
92175,97604,FULL
97604,110446,FULL
2289,41660,FULL
46651,46861,FULL
64508,69356,FULL
74691,79332,FULL
90793,95648,FULL
104217,107506,FULL
2290,29181,FULL
29911,33285,FULL
40782,41052,FULL
51836,61488,FULL
63581,64915,FULL
74223,90795,FULL
90795,105531,FULL
2292,15324,FULL
28183,32546,FULL
38341,38633,FULL
48566,55686,FULL
58615,65378,FULL
66716,75874,FULL
91470,92658,FULL
92858,101799,FULL
104035,107467,FULL
107467,109069,FULL
2293,20581,FULL
25925,26457,FULL
28706,30027,FULL
50697,54522,FULL
60961,68680,FULL
84456,92108,FULL
92108,106970,FULL
2295,10896,FULL
13920,15594,FULL
27676,30834,FULL
31275,33698,FULL
42637,52519,FULL
64860,66327,FULL
72090,78454,FULL
87984,91268,FULL
92374,94356,FULL
2297,6448,FULL
10894,27055,FULL
32337,39795,FULL
43351,44388,FULL
46213,61555,FULL
61650,67916,FULL
71246,73288,FULL
104842,106218,FULL
2305,10901,FULL
21079,23038,FULL
24956,25986,FULL
27800,47640,FULL
56846,58104,FULL
62814,64478,FULL
65929,73673,FULL
74780,78163,FULL
80095,83159,FULL
83737,108315,FULL
2310,12954,FULL
29143,47283,FULL
49469,59463,FULL
70614,87175,FULL
89495,98920,FULL
99067,102572,FULL
102572,108812,FULL
2312,2929,FULL
11099,13468,FULL
20820,23711,FULL
33913,36518,FULL
37691,37788,FULL
38440,44784,FULL
52811,64077,FULL
89378,94663,FULL
96930,110109,FULL
2320,3218,FULL
9201,17251,FULL
30950,32048,FULL
34055,41609,FULL
56087,60974,FULL
68803,70834,FULL
74155,75168,FULL
90800,99811,FULL
2321,8336,FULL
12457,14455,FULL
20075,26319,FULL
35089,42521,FULL
69935,75890,FULL
76870,82096,FULL
88511,91915,FULL
94897,100064,FULL
108415,108991,FULL
2322,11592,FULL
17037,20097,FULL
20647,21376,FULL
30238,33349,FULL
34393,45511,FULL
48818,63844,FULL
63844,84573,FULL
2324,4961,FULL
8083,13064,FULL
17399,27450,FULL
29748,37069,FULL
38313,42288,FULL
48888,50029,FULL
51154,77315,FULL
90318,100875,FULL
101343,105410,FULL
2325,14381,FULL
19954,21931,FULL
50182,53726,FULL
76253,103799,FULL
103799,106993,FULL
2328,3216,FULL
10941,11599,FULL
12206,21117,FULL
28358,31214,FULL
40833,40941,FULL
65142,84495,FULL
84495,106606,FULL
2333,20111,FULL
45007,57353,FULL
61974,68899,FULL
73190,73378,FULL
75839,88978,FULL
93203,97816,FULL
97816,107172,FULL
2335,3774,FULL
20905,25895,FULL
43439,46081,FULL
60890,61659,FULL
64480,71541,FULL
84360,87006,FULL
87006,99805,FULL
2336,8485,FULL
13314,21503,FULL
23944,27079,FULL
31322,48874,FULL
58650,69441,FULL
76952,88697,FULL
88697,95743,FULL
2338,25571,FULL
43063,58212,FULL
60054,86388,FULL
86548,93654,FULL
95486,96780,FULL
98883,109874,FULL
2340,57212,FULL
72828,110544,FULL
2342,4555,FULL
22329,24144,FULL
24766,29503,FULL
31572,35006,FULL
76147,103020,FULL
2343,3652,FULL
11730,26678,FULL
31492,47795,FULL
48687,51530,FULL
52416,72656,FULL
73508,82488,FULL
84732,93542,FULL
93542,99939,FULL
2350,10173,FULL
11545,12182,FULL
13056,15851,FULL
17543,35246,FULL
36908,37624,FULL
40868,51930,FULL
83743,92878,FULL
92878,103720,FULL
2351,14777,FULL
25256,30666,FULL
37005,43177,FULL
52109,52853,FULL
53231,56221,FULL
57030,70881,FULL
71186,77245,FULL
77245,82265,FULL
2352,12963,FULL
17261,45272,FULL
48940,49578,FULL
52747,64103,FULL
65663,71046,FULL
79383,80519,FULL
89159,110716,FULL
2355,13587,FULL
17986,18785,FULL
23105,23192,FULL
23346,26607,FULL
39486,45244,FULL
56901,61727,FULL
64388,77138,FULL
81085,105283,FULL
2356,14782,FULL
16085,35180,FULL
51741,51872,FULL
54457,69279,FULL
70816,86656,FULL
92170,109533,FULL
2357,2921,FULL
4909,6152,FULL
18675,42541,FULL
43062,43505,FULL
43851,44951,FULL
57403,76749,FULL
81158,81399,FULL
82735,88179,FULL
89494,89877,FULL
89877,109573,FULL
2366,7282,FULL
25272,26422,FULL
42780,46073,FULL
54015,89749,FULL
2367,8626,FULL
9534,14408,FULL
23331,49518,FULL
54025,97319,FULL
109353,109432,FULL
109432,111495,FULL
2368,19731,FULL
21672,23611,FULL
38991,47837,FULL
71286,81358,FULL
90051,99501,FULL
99501,109679,FULL
2369,3122,FULL
18662,33472,FULL
38216,43871,FULL
59679,82104,FULL
84316,84359,FULL
98421,112055,FULL
2370,12512,FULL
16683,17457,FULL
19029,23116,FULL
26208,39285,FULL
45637,57929,FULL
58008,63900,FULL
86263,92542,FULL
105635,105942,FULL
2372,9073,FULL
23119,27222,FULL
33947,44537,FULL
48918,49108,FULL
62343,65241,FULL
77404,81130,FULL
82943,86843,FULL
87968,91056,FULL
99713,110336,FULL
2374,19072,FULL
25867,37962,FULL
42668,46499,FULL
52474,75607,FULL
81120,89585,FULL
89585,92716,FULL
2376,7687,FULL
13233,13276,FULL
14347,15226,FULL
28843,30356,FULL
31134,47583,FULL
50437,52728,FULL
52731,80846,FULL
80892,100417,FULL
102643,103000,FULL
107660,109857,FULL
2381,3821,FULL
17521,18352,FULL
27052,53087,FULL
58364,63520,FULL
69777,77285,FULL
93906,102512,FULL
2382,10265,FULL
15509,21875,FULL
40464,47162,FULL
53003,66249,FULL
76263,92934,FULL
94378,96990,FULL
97974,106012,FULL
2384,2723,FULL
6358,8858,FULL
29645,37334,FULL
40664,52087,FULL
56185,62409,FULL
69110,84004,FULL
87036,94800,FULL
100111,102399,FULL
104460,109604,FULL
109604,111403,FULL
2389,11374,FULL
15561,18324,FULL
21560,30562,FULL
37380,41989,FULL
47939,51976,FULL
52034,53034,FULL
57477,61560,FULL
80407,98413,FULL
100054,101643,FULL
105306,111642,FULL
2395,6120,FULL
11170,18883,FULL
31861,38199,FULL
44384,44899,FULL
47693,58235,FULL
59720,60232,FULL
61537,68912,FULL
73736,78175,FULL
87085,89876,FULL
91666,94922,FULL
2396,14512,FULL
21272,37903,FULL
41370,43014,FULL
51463,64744,FULL
75021,75744,FULL
87320,101868,FULL
101878,110297,FULL
2397,20068,FULL
21544,25826,FULL
28280,34352,FULL
41664,71086,FULL
94206,104982,FULL
2401,3744,FULL
17459,43220,FULL
46122,49819,FULL
52664,96047,FULL
96047,107804,FULL
2410,5725,FULL
7787,21817,FULL
27461,30918,FULL
43245,51890,FULL
53896,70143,FULL
73797,79478,FULL
87996,94449,FULL
96837,97571,FULL
97571,97784,FULL
2413,7636,FULL
10093,13391,FULL
21740,23928,FULL
26554,27664,FULL
30102,43156,FULL
70853,73812,FULL
75219,79091,FULL
80897,83753,FULL
100455,101369,FULL
101369,107414,FULL
2414,33044,FULL
35299,59132,FULL
67745,82489,FULL
95508,100073,FULL
105259,106786,FULL
2418,5125,FULL
7182,8903,FULL
29835,36690,FULL
57159,65798,FULL
73529,76521,FULL
80547,92563,FULL
2420,12755,FULL
13768,14734,FULL
18856,24597,FULL
46753,82892,FULL
83664,92107,FULL
97059,104701,FULL
104701,110368,FULL
2421,4055,FULL
4691,33230,FULL
44405,48714,FULL
73425,80329,FULL
84519,89394,FULL
93702,98442,FULL
2424,7090,FULL
13274,13548,FULL
13830,25706,FULL
27339,31401,FULL
50255,51109,FULL
75714,79520,FULL
87515,92022,FULL
2425,9301,FULL
15039,24465,FULL
30084,35350,FULL
36953,44311,FULL
48591,86399,FULL
106536,111946,FULL
2430,7381,FULL
14401,16869,FULL
19290,37782,FULL
39753,47346,FULL
53689,54639,FULL
56609,61290,FULL
73836,88367,FULL
88368,88628,FULL
88628,96811,FULL
2433,5203,FULL
14463,26095,FULL
41925,43024,FULL
58135,62462,FULL
62857,70354,FULL
82564,100683,FULL
101957,102377,FULL
102377,106801,FULL
2437,6327,FULL
10962,18696,FULL
31714,33521,FULL
45002,64021,FULL
74138,75450,FULL
95366,103128,FULL
105318,107112,FULL
107112,109369,FULL
2445,2808,FULL
11414,15959,FULL
20772,24581,FULL
28122,29810,FULL
43201,47672,FULL
59563,67308,FULL
76593,100356,FULL
108477,111620,FULL
2446,10111,FULL
15662,17439,FULL
24167,26264,FULL
31085,35930,FULL
42762,46286,FULL
51073,51869,FULL
65494,69839,FULL
74737,87021,FULL
87021,95658,FULL
2448,9716,FULL
15704,18371,FULL
47168,73497,FULL
77881,81006,FULL
85589,86000,FULL
86046,97516,FULL
2450,3672,FULL
10733,15658,FULL
15673,18304,FULL
20754,26670,FULL
38938,60370,FULL
61675,62939,FULL
70791,93395,FULL
94243,98897,FULL
98897,105577,FULL
2451,15653,FULL
26988,28302,FULL
46892,47744,FULL
55234,58456,FULL
81031,96236,FULL
103567,105590,FULL
105590,108950,FULL
2455,23294,FULL
24930,35124,FULL
43180,82867,FULL
94623,98297,FULL
98297,110412,FULL
2458,2569,FULL
15650,16465,FULL
20863,34735,FULL
35908,36778,FULL
37408,44535,FULL
50316,59426,FULL
70577,87348,FULL
2460,8367,FULL
41984,53878,FULL
72883,75667,FULL
87672,91472,FULL
92844,96099,FULL
2461,16794,FULL
20159,20262,FULL
26667,33057,FULL
45041,48273,FULL
53799,60261,FULL
70481,73262,FULL
93102,98740,FULL
99410,103373,FULL
104006,105117,FULL
105117,107767,FULL
2462,3673,FULL
14873,15260,FULL
27729,28864,FULL
41886,49194,FULL
54659,64592,FULL
64605,66438,FULL
69519,75047,FULL
83148,86199,FULL
89111,91912,FULL
2464,8386,FULL
13137,21455,FULL
28203,33503,FULL
37243,37894,FULL
58559,64277,FULL
73278,84104,FULL
84104,91119,FULL
2470,14548,FULL
31022,31610,FULL
32826,33308,FULL
50861,58812,FULL
65467,84763,FULL
90591,90876,FULL
91910,94083,FULL
2471,5609,FULL
7521,29229,FULL
33246,33707,FULL
38741,41496,FULL
43174,64691,FULL
74369,76193,FULL
89151,104556,FULL
2472,9632,FULL
12580,18931,FULL
44728,48976,FULL
61479,70337,FULL
72397,76875,FULL
95111,95928,FULL
2473,8842,FULL
21396,31216,FULL
32515,42982,FULL
43236,46533,FULL
49262,55348,FULL
56573,66390,FULL
82129,107894,FULL
2474,3314,FULL
8692,9274,FULL
21047,21940,FULL
36007,48675,FULL
60904,71083,FULL
78986,107676,FULL
2475,12690,FULL
15800,35045,FULL
43666,49538,FULL
51941,75024,FULL
76152,90237,FULL
93175,106058,FULL
106058,109924,FULL
2476,9822,FULL
40977,45444,FULL
57621,62037,FULL
68748,79972,FULL
92577,99369,FULL
99369,107072,FULL
2482,6399,FULL
21906,29510,FULL
38148,38392,FULL
42109,43774,FULL
47003,64209,FULL
108545,110958,FULL
2483,4426,FULL
27094,29289,FULL
54070,57443,FULL
62971,84596,FULL
85625,102571,FULL
2485,4261,FULL
6403,12361,FULL
26548,53746,FULL
62229,67077,FULL
71976,72512,FULL
86173,88249,FULL
91242,99050,FULL
2486,2633,FULL
6326,12507,FULL
32686,38220,FULL
50219,66679,FULL
67078,95989,FULL
98026,102697,FULL
2487,3276,FULL
4697,33948,FULL
34334,35253,FULL
37438,46579,FULL
47870,49013,FULL
51966,53117,FULL
60805,66226,FULL
76626,92760,FULL
92760,96131,FULL
2494,3402,FULL
5933,16038,FULL
30060,37200,FULL
50576,53779,FULL
62831,66143,FULL
66682,68089,FULL
69482,70210,FULL
71288,73420,FULL
85899,110537,FULL
2499,8812,FULL
32934,34600,FULL
39280,51176,FULL
53532,61918,FULL
67591,68356,FULL
